qname	tname	num_alns	pid	qcov	tcov
SKTGIJFO_CDS_4668	SKTGIJFO_CDS_4668	1	100.0	100.0	100.0
SKTGIJFO_CDS_4668	SKTGIJFO_CDS_4250	1	99.81	100.0	100.0
SKTGIJFO_CDS_4668	SKTGIJFO_CDS_3831	1	99.63	100.0	100.0
SKTGIJFO_CDS_4668	SKTGIJFO_CDS_4669	1	100.0	4.06	9.71
SKTGIJFO_CDS_4668	SKTGIJFO_CDS_4251	1	100.0	4.06	9.71
SKTGIJFO_CDS_4668	SKTGIJFO_CDS_3832	1	97.73	4.06	9.71
SKTGIJFO_CDS_4669	SKTGIJFO_CDS_4669	1	100.0	100.0	100.0
SKTGIJFO_CDS_4669	SKTGIJFO_CDS_4251	1	100.0	100.0	100.0
SKTGIJFO_CDS_4669	SKTGIJFO_CDS_3832	1	98.45	100.0	100.0
SKTGIJFO_CDS_4669	SKTGIJFO_CDS_4668	1	100.0	9.71	4.06
SKTGIJFO_CDS_4669	SKTGIJFO_CDS_4250	1	100.0	9.71	4.06
SKTGIJFO_CDS_4669	SKTGIJFO_CDS_3831	1	97.73	9.71	4.06
SKTGIJFO_CDS_4670	SKTGIJFO_CDS_4670	1	100.0	100.0	100.0
SKTGIJFO_CDS_4670	SKTGIJFO_CDS_3833	1	99.2	100.0	100.0
SKTGIJFO_CDS_4670	SKTGIJFO_CDS_4252	1	98.48	100.0	100.0
SKTGIJFO_CDS_4670	SKTGIJFO_CDS_5097	2	78.67	64.75	65.27
SKTGIJFO_CDS_4671	SKTGIJFO_CDS_4671	1	100.0	100.0	100.0
SKTGIJFO_CDS_4671	SKTGIJFO_CDS_3834	1	100.0	100.0	100.0
SKTGIJFO_CDS_4671	SKTGIJFO_CDS_4253	1	99.62	100.0	100.0
SKTGIJFO_CDS_4672	SKTGIJFO_CDS_4672	1	100.0	100.0	100.0
SKTGIJFO_CDS_4672	SKTGIJFO_CDS_3835	1	99.42	100.0	100.0
SKTGIJFO_CDS_4672	SKTGIJFO_CDS_4254	1	97.03	100.0	100.0
SKTGIJFO_CDS_4673	SKTGIJFO_CDS_4673	1	100.0	100.0	100.0
SKTGIJFO_CDS_4673	SKTGIJFO_CDS_4255	1	91.6	100.0	100.0
SKTGIJFO_CDS_4673	SKTGIJFO_CDS_3836	1	91.6	100.0	100.0
SKTGIJFO_CDS_4674	SKTGIJFO_CDS_4674	1	100.0	100.0	100.0
SKTGIJFO_CDS_4674	SKTGIJFO_CDS_4256	1	100.0	100.0	100.0
SKTGIJFO_CDS_4674	SKTGIJFO_CDS_3837	1	99.55	92.83	67.9
SKTGIJFO_CDS_4675	SKTGIJFO_CDS_4675	1	100.0	100.0	100.0
SKTGIJFO_CDS_4675	SKTGIJFO_CDS_4257	1	96.97	100.0	100.0
SKTGIJFO_CDS_4675	SKTGIJFO_CDS_3837	1	97.92	96.97	29.63
SKTGIJFO_CDS_4676	SKTGIJFO_CDS_4676	1	100.0	100.0	100.0
SKTGIJFO_CDS_4676	SKTGIJFO_CDS_3838	1	100.0	100.0	100.0
SKTGIJFO_CDS_4676	SKTGIJFO_CDS_4258	1	97.78	100.0	100.0
SKTGIJFO_CDS_4677	SKTGIJFO_CDS_4677	1	100.0	100.0	100.0
SKTGIJFO_CDS_4677	SKTGIJFO_CDS_3839	1	100.0	100.0	100.0
SKTGIJFO_CDS_4677	SKTGIJFO_CDS_4259	1	95.42	100.0	100.0
SKTGIJFO_CDS_4678	SKTGIJFO_CDS_4678	1	100.0	100.0	100.0
SKTGIJFO_CDS_4678	SKTGIJFO_CDS_3840	1	100.0	100.0	100.0
SKTGIJFO_CDS_4678	SKTGIJFO_CDS_4260	1	97.78	100.0	100.0
SKTGIJFO_CDS_4679	SKTGIJFO_CDS_4679	1	100.0	100.0	100.0
SKTGIJFO_CDS_4679	SKTGIJFO_CDS_3841	1	100.0	100.0	100.0
SKTGIJFO_CDS_4679	SKTGIJFO_CDS_4261	1	96.38	100.0	100.0
SKTGIJFO_CDS_4680	SKTGIJFO_CDS_4680	1	100.0	100.0	100.0
SKTGIJFO_CDS_4680	SKTGIJFO_CDS_3842	1	100.0	100.0	100.0
SKTGIJFO_CDS_4680	SKTGIJFO_CDS_4262	1	93.75	100.0	100.0
SKTGIJFO_CDS_4681	SKTGIJFO_CDS_4681	1	100.0	100.0	100.0
SKTGIJFO_CDS_4681	SKTGIJFO_CDS_3843	1	99.53	100.0	100.0
SKTGIJFO_CDS_4681	SKTGIJFO_CDS_4263	1	98.59	100.0	100.0
SKTGIJFO_CDS_4682	SKTGIJFO_CDS_4682	1	100.0	100.0	100.0
SKTGIJFO_CDS_4682	SKTGIJFO_CDS_4264	1	100.0	100.0	100.0
SKTGIJFO_CDS_4682	SKTGIJFO_CDS_3844	1	99.38	100.0	100.0
SKTGIJFO_CDS_4683	SKTGIJFO_CDS_4683	1	100.0	100.0	100.0
SKTGIJFO_CDS_4683	SKTGIJFO_CDS_4265	1	100.0	100.0	100.0
SKTGIJFO_CDS_4683	SKTGIJFO_CDS_3845	1	99.56	100.0	100.0
SKTGIJFO_CDS_4684	SKTGIJFO_CDS_4684	1	100.0	100.0	100.0
SKTGIJFO_CDS_4684	SKTGIJFO_CDS_4266	1	100.0	100.0	100.0
SKTGIJFO_CDS_4684	SKTGIJFO_CDS_3846	1	99.65	100.0	100.0
SKTGIJFO_CDS_4685	SKTGIJFO_CDS_4685	1	100.0	100.0	100.0
SKTGIJFO_CDS_4685	SKTGIJFO_CDS_4267	1	100.0	100.0	100.0
SKTGIJFO_CDS_4685	SKTGIJFO_CDS_3847	1	100.0	100.0	100.0
SKTGIJFO_CDS_4686	SKTGIJFO_CDS_4686	1	100.0	100.0	100.0
SKTGIJFO_CDS_4686	SKTGIJFO_CDS_4268	1	99.64	100.0	100.0
SKTGIJFO_CDS_4686	SKTGIJFO_CDS_3848	1	99.64	100.0	100.0
SKTGIJFO_CDS_4687	SKTGIJFO_CDS_4687	1	100.0	100.0	100.0
SKTGIJFO_CDS_4687	SKTGIJFO_CDS_4269	1	99.8	100.0	100.0
SKTGIJFO_CDS_4687	SKTGIJFO_CDS_3849	1	99.8	100.0	100.0
SKTGIJFO_CDS_4688	SKTGIJFO_CDS_4688	1	100.0	100.0	100.0
SKTGIJFO_CDS_4688	SKTGIJFO_CDS_4270	1	99.74	100.0	100.0
SKTGIJFO_CDS_4688	SKTGIJFO_CDS_3850	1	99.74	100.0	100.0
SKTGIJFO_CDS_4689	SKTGIJFO_CDS_4689	1	100.0	100.0	100.0
SKTGIJFO_CDS_4689	SKTGIJFO_CDS_4271	1	100.0	100.0	100.0
SKTGIJFO_CDS_4689	SKTGIJFO_CDS_3851	1	100.0	100.0	100.0
SKTGIJFO_CDS_4690	SKTGIJFO_CDS_4690	1	100.0	100.0	100.0
SKTGIJFO_CDS_4690	SKTGIJFO_CDS_4272	1	99.76	100.0	100.0
SKTGIJFO_CDS_4690	SKTGIJFO_CDS_3852	1	99.76	100.0	100.0
SKTGIJFO_CDS_4691	SKTGIJFO_CDS_4691	1	100.0	100.0	100.0
SKTGIJFO_CDS_4691	SKTGIJFO_CDS_3853	1	100.0	100.0	100.0
SKTGIJFO_CDS_4691	SKTGIJFO_CDS_4273	1	99.72	100.0	100.0
SKTGIJFO_CDS_4692	SKTGIJFO_CDS_4692	1	100.0	100.0	100.0
SKTGIJFO_CDS_4692	SKTGIJFO_CDS_3854	1	100.0	100.0	100.0
SKTGIJFO_CDS_4692	SKTGIJFO_CDS_4274	1	99.56	85.8	100.0
SKTGIJFO_CDS_4692	SKTGIJFO_CDS_4275	1	98.98	18.56	30.82
SKTGIJFO_CDS_4693	SKTGIJFO_CDS_4693	1	100.0	100.0	100.0
SKTGIJFO_CDS_4693	SKTGIJFO_CDS_3855	1	100.0	100.0	100.0
SKTGIJFO_CDS_4694	SKTGIJFO_CDS_4694	1	100.0	100.0	100.0
SKTGIJFO_CDS_4694	SKTGIJFO_CDS_3856	1	100.0	100.0	100.0
SKTGIJFO_CDS_4694	SKTGIJFO_CDS_4276	1	93.83	100.0	100.0
SKTGIJFO_CDS_4695	SKTGIJFO_CDS_4695	1	100.0	100.0	100.0
SKTGIJFO_CDS_4695	SKTGIJFO_CDS_3857	1	100.0	100.0	100.0
SKTGIJFO_CDS_4696	SKTGIJFO_CDS_4696	1	100.0	100.0	100.0
SKTGIJFO_CDS_4696	SKTGIJFO_CDS_3858	1	100.0	100.0	100.0
SKTGIJFO_CDS_4696	SKTGIJFO_CDS_4277	1	98.81	99.41	99.41
SKTGIJFO_CDS_4697	SKTGIJFO_CDS_4697	1	100.0	100.0	100.0
SKTGIJFO_CDS_4697	SKTGIJFO_CDS_4278	1	99.78	100.0	100.0
SKTGIJFO_CDS_4697	SKTGIJFO_CDS_3859	1	99.78	100.0	100.0
SKTGIJFO_CDS_4698	SKTGIJFO_CDS_4698	1	100.0	100.0	100.0
SKTGIJFO_CDS_4698	SKTGIJFO_CDS_4279	1	100.0	100.0	100.0
SKTGIJFO_CDS_4698	SKTGIJFO_CDS_3860	1	100.0	100.0	100.0
SKTGIJFO_CDS_4699	SKTGIJFO_CDS_4699	1	100.0	100.0	100.0
SKTGIJFO_CDS_4699	SKTGIJFO_CDS_4280	1	100.0	100.0	100.0
SKTGIJFO_CDS_4699	SKTGIJFO_CDS_3861	1	100.0	100.0	100.0
SKTGIJFO_CDS_4700	SKTGIJFO_CDS_4700	1	100.0	100.0	100.0
SKTGIJFO_CDS_4700	SKTGIJFO_CDS_4281	1	100.0	100.0	100.0
SKTGIJFO_CDS_4700	SKTGIJFO_CDS_3862	1	100.0	100.0	100.0
SKTGIJFO_CDS_4701	SKTGIJFO_CDS_4701	1	100.0	100.0	100.0
SKTGIJFO_CDS_4701	SKTGIJFO_CDS_4282	1	100.0	100.0	100.0
SKTGIJFO_CDS_4701	SKTGIJFO_CDS_3863	1	100.0	100.0	100.0
SKTGIJFO_CDS_4702	SKTGIJFO_CDS_4702	1	100.0	100.0	100.0
SKTGIJFO_CDS_4702	SKTGIJFO_CDS_3864	1	100.0	100.0	100.0
SKTGIJFO_CDS_4702	SKTGIJFO_CDS_4283	1	99.49	100.0	100.0
SKTGIJFO_CDS_4703	SKTGIJFO_CDS_4703	1	100.0	100.0	100.0
SKTGIJFO_CDS_4703	SKTGIJFO_CDS_4284	1	100.0	100.0	100.0
SKTGIJFO_CDS_4703	SKTGIJFO_CDS_3865	1	100.0	100.0	100.0
SKTGIJFO_CDS_4704	SKTGIJFO_CDS_4704	1	100.0	100.0	100.0
SKTGIJFO_CDS_4704	SKTGIJFO_CDS_3866	1	100.0	100.0	100.0
SKTGIJFO_CDS_4704	SKTGIJFO_CDS_4285	1	99.72	100.0	100.0
SKTGIJFO_CDS_4705	SKTGIJFO_CDS_4705	1	100.0	100.0	100.0
SKTGIJFO_CDS_4705	SKTGIJFO_CDS_4286	1	100.0	100.0	100.0
SKTGIJFO_CDS_4705	SKTGIJFO_CDS_3867	1	99.88	100.0	100.0
SKTGIJFO_CDS_4706	SKTGIJFO_CDS_4706	1	100.0	100.0	100.0
SKTGIJFO_CDS_4706	SKTGIJFO_CDS_4287	1	100.0	100.0	100.0
SKTGIJFO_CDS_4706	SKTGIJFO_CDS_3868	1	100.0	100.0	100.0
SKTGIJFO_CDS_4707	SKTGIJFO_CDS_4707	1	100.0	100.0	100.0
SKTGIJFO_CDS_4707	SKTGIJFO_CDS_4288	1	100.0	100.0	100.0
SKTGIJFO_CDS_4707	SKTGIJFO_CDS_3869	1	96.17	100.0	100.0
SKTGIJFO_CDS_4708	SKTGIJFO_CDS_4708	1	100.0	100.0	100.0
SKTGIJFO_CDS_4708	SKTGIJFO_CDS_4289	1	100.0	100.0	100.0
SKTGIJFO_CDS_4708	SKTGIJFO_CDS_3870	1	99.73	100.0	100.0
SKTGIJFO_CDS_4709	SKTGIJFO_CDS_4709	1	100.0	100.0	100.0
SKTGIJFO_CDS_4709	SKTGIJFO_CDS_3871	1	100.0	100.0	100.0
SKTGIJFO_CDS_4709	SKTGIJFO_CDS_4290	1	99.94	100.0	100.0
SKTGIJFO_CDS_4710	SKTGIJFO_CDS_4710	1	100.0	100.0	100.0
SKTGIJFO_CDS_4710	SKTGIJFO_CDS_4291	1	100.0	100.0	100.0
SKTGIJFO_CDS_4710	SKTGIJFO_CDS_3872	1	100.0	100.0	100.0
SKTGIJFO_CDS_4711	SKTGIJFO_CDS_4711	1	100.0	100.0	100.0
SKTGIJFO_CDS_4711	SKTGIJFO_CDS_3873	1	98.47	100.0	100.0
SKTGIJFO_CDS_4711	SKTGIJFO_CDS_4292	1	98.39	100.0	100.0
SKTGIJFO_CDS_4712	SKTGIJFO_CDS_4712	1	100.0	100.0	100.0
SKTGIJFO_CDS_4712	SKTGIJFO_CDS_4293	1	99.92	100.0	100.0
SKTGIJFO_CDS_4712	SKTGIJFO_CDS_3874	1	99.92	100.0	100.0
SKTGIJFO_CDS_4713	SKTGIJFO_CDS_4713	1	100.0	100.0	100.0
SKTGIJFO_CDS_4713	SKTGIJFO_CDS_4294	1	100.0	100.0	97.25
SKTGIJFO_CDS_4713	SKTGIJFO_CDS_3875	1	100.0	100.0	100.0
SKTGIJFO_CDS_4714	SKTGIJFO_CDS_4714	1	100.0	100.0	100.0
SKTGIJFO_CDS_4714	SKTGIJFO_CDS_3876	1	100.0	100.0	100.0
SKTGIJFO_CDS_4714	SKTGIJFO_CDS_4295	1	99.89	100.0	100.0
SKTGIJFO_CDS_4715	SKTGIJFO_CDS_4715	1	100.0	100.0	100.0
SKTGIJFO_CDS_4715	SKTGIJFO_CDS_4296	1	99.91	100.0	100.0
SKTGIJFO_CDS_4715	SKTGIJFO_CDS_3877	1	99.91	100.0	100.0
SKTGIJFO_CDS_4716	SKTGIJFO_CDS_4716	1	100.0	100.0	100.0
SKTGIJFO_CDS_4716	SKTGIJFO_CDS_4297	1	99.81	100.0	100.0
SKTGIJFO_CDS_4716	SKTGIJFO_CDS_3878	1	99.24	100.0	100.0
SKTGIJFO_CDS_4717	SKTGIJFO_CDS_4717	1	100.0	100.0	100.0
SKTGIJFO_CDS_4717	SKTGIJFO_CDS_4298	1	99.49	100.0	100.0
SKTGIJFO_CDS_4717	SKTGIJFO_CDS_3879	1	99.14	100.0	100.0
SKTGIJFO_CDS_4718	SKTGIJFO_CDS_4718	1	100.0	100.0	100.0
SKTGIJFO_CDS_4718	SKTGIJFO_CDS_4299	1	100.0	100.0	100.0
SKTGIJFO_CDS_4718	SKTGIJFO_CDS_3880	1	99.53	100.0	100.0
SKTGIJFO_CDS_4719	SKTGIJFO_CDS_4719	1	100.0	100.0	100.0
SKTGIJFO_CDS_4719	SKTGIJFO_CDS_4300	1	99.78	100.0	100.0
SKTGIJFO_CDS_4719	SKTGIJFO_CDS_3881	1	99.78	100.0	100.0
SKTGIJFO_CDS_4720	SKTGIJFO_CDS_4720	1	100.0	100.0	100.0
SKTGIJFO_CDS_4720	SKTGIJFO_CDS_4301	1	100.0	100.0	100.0
SKTGIJFO_CDS_4720	SKTGIJFO_CDS_3882	1	99.92	100.0	100.0
SKTGIJFO_CDS_4721	SKTGIJFO_CDS_4721	1	100.0	100.0	100.0
SKTGIJFO_CDS_4721	SKTGIJFO_CDS_4302	1	99.93	100.0	100.0
SKTGIJFO_CDS_4721	SKTGIJFO_CDS_3883	1	98.75	100.0	100.0
SKTGIJFO_CDS_4722	SKTGIJFO_CDS_4722	1	100.0	100.0	100.0
SKTGIJFO_CDS_4722	SKTGIJFO_CDS_4303	1	100.0	100.0	100.0
SKTGIJFO_CDS_4722	SKTGIJFO_CDS_3884	1	97.44	100.0	100.0
SKTGIJFO_CDS_4723	SKTGIJFO_CDS_4723	1	100.0	100.0	100.0
SKTGIJFO_CDS_4723	SKTGIJFO_CDS_4304	1	100.0	100.0	100.0
SKTGIJFO_CDS_4723	SKTGIJFO_CDS_3885	1	97.78	100.0	100.0
SKTGIJFO_CDS_4724	SKTGIJFO_CDS_4724	1	100.0	100.0	100.0
SKTGIJFO_CDS_4724	SKTGIJFO_CDS_4305	1	99.69	100.0	100.0
SKTGIJFO_CDS_4724	SKTGIJFO_CDS_3886	1	96.24	100.0	100.0
SKTGIJFO_CDS_4725	SKTGIJFO_CDS_4725	1	100.0	100.0	100.0
SKTGIJFO_CDS_4725	SKTGIJFO_CDS_3887	1	98.81	100.0	100.0
SKTGIJFO_CDS_4725	SKTGIJFO_CDS_4306	1	99.27	77.5	72.17
SKTGIJFO_CDS_4726	SKTGIJFO_CDS_4726	1	100.0	100.0	100.0
SKTGIJFO_CDS_4726	SKTGIJFO_CDS_3888	1	99.11	100.0	100.0
SKTGIJFO_CDS_4726	SKTGIJFO_CDS_4307	1	98.89	100.0	100.0
SKTGIJFO_CDS_4727	SKTGIJFO_CDS_4727	1	100.0	100.0	100.0
SKTGIJFO_CDS_4727	SKTGIJFO_CDS_4308	1	99.42	100.0	100.0
SKTGIJFO_CDS_4727	SKTGIJFO_CDS_3889	1	98.83	100.0	100.0
SKTGIJFO_CDS_4728	SKTGIJFO_CDS_4728	1	100.0	100.0	100.0
SKTGIJFO_CDS_4728	SKTGIJFO_CDS_4309	1	99.19	100.0	100.0
SKTGIJFO_CDS_4728	SKTGIJFO_CDS_3890	1	99.19	100.0	100.0
SKTGIJFO_CDS_4729	SKTGIJFO_CDS_4729	1	100.0	100.0	100.0
SKTGIJFO_CDS_4729	SKTGIJFO_CDS_4310	1	99.5	100.0	100.0
SKTGIJFO_CDS_4729	SKTGIJFO_CDS_3891	1	97.81	100.0	100.0
SKTGIJFO_CDS_4729	SKTGIJFO_CDS_3892	1	100.0	2.37	39.58
SKTGIJFO_CDS_4730	SKTGIJFO_CDS_4730	1	100.0	100.0	100.0
SKTGIJFO_CDS_4730	SKTGIJFO_CDS_4311	1	100.0	100.0	100.0
SKTGIJFO_CDS_4730	SKTGIJFO_CDS_3893	1	97.3	100.0	100.0
SKTGIJFO_CDS_4731	SKTGIJFO_CDS_4731	1	100.0	100.0	100.0
SKTGIJFO_CDS_4731	SKTGIJFO_CDS_3894	1	96.83	67.74	45.65
SKTGIJFO_CDS_4731	SKTGIJFO_CDS_4312	1	97.87	50.54	50.54
SKTGIJFO_CDS_4732	SKTGIJFO_CDS_4732	1	100.0	100.0	100.0
SKTGIJFO_CDS_4732	SKTGIJFO_CDS_4313	1	100.0	100.0	100.0
SKTGIJFO_CDS_4732	SKTGIJFO_CDS_3895	1	97.92	100.0	100.0
SKTGIJFO_CDS_4733	SKTGIJFO_CDS_4733	1	100.0	100.0	100.0
SKTGIJFO_CDS_4733	SKTGIJFO_CDS_4314	1	100.0	100.0	100.0
SKTGIJFO_CDS_4733	SKTGIJFO_CDS_3896	1	98.97	100.0	100.0
SKTGIJFO_CDS_4734	SKTGIJFO_CDS_4734	1	100.0	100.0	100.0
SKTGIJFO_CDS_4734	SKTGIJFO_CDS_4315	1	100.0	100.0	100.0
SKTGIJFO_CDS_4734	SKTGIJFO_CDS_3897	1	94.79	100.0	100.0
SKTGIJFO_CDS_4735	SKTGIJFO_CDS_4735	1	100.0	100.0	100.0
SKTGIJFO_CDS_4735	SKTGIJFO_CDS_4316	1	100.0	100.0	100.0
SKTGIJFO_CDS_4735	SKTGIJFO_CDS_3898	1	97.8	100.0	100.0
SKTGIJFO_CDS_4736	SKTGIJFO_CDS_4736	1	100.0	100.0	100.0
SKTGIJFO_CDS_4736	SKTGIJFO_CDS_4317	1	100.0	100.0	100.0
SKTGIJFO_CDS_4736	SKTGIJFO_CDS_3899	1	99.09	100.0	100.0
SKTGIJFO_CDS_4737	SKTGIJFO_CDS_4737	1	100.0	100.0	100.0
SKTGIJFO_CDS_4737	SKTGIJFO_CDS_4318	1	99.95	100.0	100.0
SKTGIJFO_CDS_4737	SKTGIJFO_CDS_3900	1	98.03	100.0	100.0
SKTGIJFO_CDS_4738	SKTGIJFO_CDS_4738	1	100.0	100.0	100.0
SKTGIJFO_CDS_4738	SKTGIJFO_CDS_4319	1	99.89	100.0	100.0
SKTGIJFO_CDS_4738	SKTGIJFO_CDS_3901	1	98.56	100.0	42.63
SKTGIJFO_CDS_4739	SKTGIJFO_CDS_4739	1	100.0	100.0	100.0
SKTGIJFO_CDS_4739	SKTGIJFO_CDS_4320	1	100.0	100.0	100.0
SKTGIJFO_CDS_4739	SKTGIJFO_CDS_4348	1	100.0	50.45	33.94
SKTGIJFO_CDS_4740	SKTGIJFO_CDS_4740	1	100.0	100.0	100.0
SKTGIJFO_CDS_4740	SKTGIJFO_CDS_4321	1	100.0	100.0	100.0
SKTGIJFO_CDS_4741	SKTGIJFO_CDS_4741	1	100.0	100.0	100.0
SKTGIJFO_CDS_4741	SKTGIJFO_CDS_4322	1	100.0	100.0	100.0
SKTGIJFO_CDS_4741	SKTGIJFO_CDS_3901	1	98.4	99.17	56.19
SKTGIJFO_CDS_4742	SKTGIJFO_CDS_4742	1	100.0	100.0	100.0
SKTGIJFO_CDS_4742	SKTGIJFO_CDS_4323	1	100.0	100.0	100.0
SKTGIJFO_CDS_4742	SKTGIJFO_CDS_3902	1	100.0	100.0	100.0
SKTGIJFO_CDS_4743	SKTGIJFO_CDS_4743	1	100.0	100.0	100.0
SKTGIJFO_CDS_4743	SKTGIJFO_CDS_4324	1	99.72	100.0	100.0
SKTGIJFO_CDS_4743	SKTGIJFO_CDS_3903	1	99.45	100.0	100.0
SKTGIJFO_CDS_4744	SKTGIJFO_CDS_4744	1	100.0	100.0	100.0
SKTGIJFO_CDS_4744	SKTGIJFO_CDS_4325	1	99.85	100.0	100.0
SKTGIJFO_CDS_4744	SKTGIJFO_CDS_3904	1	99.56	100.0	100.0
SKTGIJFO_CDS_4744	SKTGIJFO_CDS_4745	1	100.0	2.32	1.91
SKTGIJFO_CDS_4744	SKTGIJFO_CDS_4326	1	100.0	2.32	1.91
SKTGIJFO_CDS_4744	SKTGIJFO_CDS_3905	1	100.0	2.32	1.91
SKTGIJFO_CDS_4745	SKTGIJFO_CDS_4745	1	100.0	100.0	100.0
SKTGIJFO_CDS_4745	SKTGIJFO_CDS_4326	1	98.81	100.0	100.0
SKTGIJFO_CDS_4745	SKTGIJFO_CDS_3905	1	98.63	100.0	100.0
SKTGIJFO_CDS_4745	SKTGIJFO_CDS_4744	1	100.0	1.91	2.32
SKTGIJFO_CDS_4745	SKTGIJFO_CDS_4325	1	100.0	1.91	2.32
SKTGIJFO_CDS_4745	SKTGIJFO_CDS_3904	1	100.0	1.91	2.32
SKTGIJFO_CDS_4746	SKTGIJFO_CDS_4746	1	100.0	100.0	100.0
SKTGIJFO_CDS_4746	SKTGIJFO_CDS_4327	1	99.62	100.0	100.0
SKTGIJFO_CDS_4746	SKTGIJFO_CDS_3906	1	99.23	100.0	100.0
SKTGIJFO_CDS_4747	SKTGIJFO_CDS_4747	1	100.0	100.0	100.0
SKTGIJFO_CDS_4747	SKTGIJFO_CDS_4328	1	100.0	100.0	100.0
SKTGIJFO_CDS_4747	SKTGIJFO_CDS_3907	1	98.64	100.0	100.0
SKTGIJFO_CDS_4748	SKTGIJFO_CDS_4748	1	100.0	100.0	100.0
SKTGIJFO_CDS_4748	SKTGIJFO_CDS_4329	1	99.46	100.0	100.0
SKTGIJFO_CDS_4748	SKTGIJFO_CDS_3908	1	98.38	100.0	100.0
SKTGIJFO_CDS_4749	SKTGIJFO_CDS_4749	1	100.0	100.0	100.0
SKTGIJFO_CDS_4749	SKTGIJFO_CDS_4330	1	100.0	100.0	100.0
SKTGIJFO_CDS_4749	SKTGIJFO_CDS_3909	1	99.16	100.0	100.0
SKTGIJFO_CDS_4750	SKTGIJFO_CDS_4750	1	100.0	100.0	100.0
SKTGIJFO_CDS_4750	SKTGIJFO_CDS_4331	1	100.0	100.0	100.0
SKTGIJFO_CDS_4750	SKTGIJFO_CDS_3910	1	98.46	100.0	100.0
SKTGIJFO_CDS_4750	SKTGIJFO_CDS_4751	1	100.0	3.26	6.92
SKTGIJFO_CDS_4750	SKTGIJFO_CDS_4332	1	100.0	3.26	6.92
SKTGIJFO_CDS_4750	SKTGIJFO_CDS_3911	1	100.0	3.26	6.92
SKTGIJFO_CDS_4751	SKTGIJFO_CDS_4751	1	100.0	100.0	100.0
SKTGIJFO_CDS_4751	SKTGIJFO_CDS_4332	1	100.0	100.0	100.0
SKTGIJFO_CDS_4751	SKTGIJFO_CDS_3911	1	97.45	100.0	100.0
SKTGIJFO_CDS_4751	SKTGIJFO_CDS_4750	1	100.0	6.92	3.26
SKTGIJFO_CDS_4751	SKTGIJFO_CDS_4331	1	100.0	6.92	3.26
SKTGIJFO_CDS_4751	SKTGIJFO_CDS_3910	1	100.0	6.92	3.26
SKTGIJFO_CDS_4752	SKTGIJFO_CDS_4752	1	100.0	100.0	100.0
SKTGIJFO_CDS_4752	SKTGIJFO_CDS_4333	1	100.0	100.0	100.0
SKTGIJFO_CDS_4752	SKTGIJFO_CDS_3912	1	96.59	100.0	100.0
SKTGIJFO_CDS_4753	SKTGIJFO_CDS_4753	1	100.0	100.0	100.0
SKTGIJFO_CDS_4753	SKTGIJFO_CDS_4334	1	100.0	100.0	100.0
SKTGIJFO_CDS_4753	SKTGIJFO_CDS_3913	1	99.27	100.0	100.0
SKTGIJFO_CDS_4754	SKTGIJFO_CDS_4754	1	100.0	100.0	100.0
SKTGIJFO_CDS_4754	SKTGIJFO_CDS_4335	1	100.0	100.0	100.0
SKTGIJFO_CDS_4754	SKTGIJFO_CDS_3914	1	93.79	96.99	99.56
SKTGIJFO_CDS_4755	SKTGIJFO_CDS_4755	1	100.0	100.0	100.0
SKTGIJFO_CDS_4755	SKTGIJFO_CDS_4336	1	100.0	100.0	100.0
SKTGIJFO_CDS_4755	SKTGIJFO_CDS_3915	1	98.21	100.0	100.0
SKTGIJFO_CDS_4756	SKTGIJFO_CDS_4756	1	100.0	100.0	100.0
SKTGIJFO_CDS_4756	SKTGIJFO_CDS_4337	1	100.0	100.0	100.0
SKTGIJFO_CDS_4756	SKTGIJFO_CDS_3916	1	97.39	100.0	100.0
SKTGIJFO_CDS_4757	SKTGIJFO_CDS_4757	1	100.0	100.0	100.0
SKTGIJFO_CDS_4757	SKTGIJFO_CDS_3919	1	97.42	100.0	100.0
SKTGIJFO_CDS_4757	SKTGIJFO_CDS_4338	1	96.01	100.0	100.0
SKTGIJFO_CDS_4758	SKTGIJFO_CDS_4758	1	100.0	100.0	100.0
SKTGIJFO_CDS_4758	SKTGIJFO_CDS_3920	1	92.45	100.0	100.0
SKTGIJFO_CDS_4758	SKTGIJFO_CDS_4339	1	90.36	100.0	100.0
SKTGIJFO_CDS_4759	SKTGIJFO_CDS_4759	1	100.0	100.0	100.0
SKTGIJFO_CDS_4759	SKTGIJFO_CDS_4340	1	100.0	100.0	100.0
SKTGIJFO_CDS_4759	SKTGIJFO_CDS_3917	1	92.59	90.0	73.77
SKTGIJFO_CDS_4759	SKTGIJFO_CDS_4760	1	100.0	33.33	37.04
SKTGIJFO_CDS_4759	SKTGIJFO_CDS_4341	1	100.0	33.33	37.04
SKTGIJFO_CDS_4760	SKTGIJFO_CDS_4760	1	100.0	100.0	100.0
SKTGIJFO_CDS_4760	SKTGIJFO_CDS_4341	1	100.0	100.0	100.0
SKTGIJFO_CDS_4760	SKTGIJFO_CDS_3917	1	96.51	63.7	46.99
SKTGIJFO_CDS_4760	SKTGIJFO_CDS_4759	1	100.0	37.04	33.33
SKTGIJFO_CDS_4760	SKTGIJFO_CDS_4340	1	100.0	37.04	33.33
SKTGIJFO_CDS_4761	SKTGIJFO_CDS_4761	1	100.0	100.0	100.0
SKTGIJFO_CDS_4761	SKTGIJFO_CDS_4342	1	100.0	100.0	100.0
